deal_id,acquirer,target,acquirer_ticker,announce_date,decision_date,close_or_termination_date,status,deal_value_usd_b,sector,deal_type,payment_type,cross_border,premium_pct,regulatory_risk,notes,primary_source,source_page,citation_count,source_quality_score
sap_outlooksoft_2007_cd9ed997,SAP,Outlooksoft,SAP,2007-05-01,2007-05-01,2007-05-01,completed,,Software,horizontal,unknown,no,25,low,,https://www.zdnet.com/article/sap-acquires-outlooksoft-for-corporate-performance-management/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,1,0.65
sap_wicom_communications_2007_aa7216c0,SAP,Wicom Communications,SAP,2007-05-01,2007-05-01,2007-05-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
msft_screentonic_2007_b687588d,Microsoft,ScreenTonic,MSFT,2007-05-03,2007-05-03,2007-05-03,completed,,Software,horizontal,unknown,yes,25,medium,Advertising and marketing,https://web.archive.org/web/20090804194527/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_ScreenTonic_SA-1864530040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_tellme_networks_2007_6af75f73,Microsoft,Tellme Networks,MSFT,2007-05-03,2007-05-03,2007-05-03,completed,,Software,horizontal,unknown,no,25,low,Mobile phone software,https://web.archive.org/web/20090803111635/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Tellme_Networks_Inc-1848037020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_softartisans_2007_64c2c580,Microsoft,SoftArtisans,MSFT,2007-05-09,2007-05-09,2007-05-09,completed,,Software,horizontal,unknown,no,25,low,Business Intelligence software,https://web.archive.org/web/20121026054611/http://news.cnet.com/8301-10784_3-9717521-7.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
goog_greenborder_2007_29764141,Alphabet,GreenBorder,GOOG,2007-05-11,2007-05-11,2007-05-11,completed,,Software,horizontal,unknown,yes,25,medium,Computer security,https://web.archive.org/web/20131020105644/http://news.cnet.com/8301-10784_3-9723251-7.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.70
goog_crusix_2007_7b656af1,Alphabet,Crusix,GOOG,2007-05-28,2007-05-28,2007-05-28,completed,,Software,horizontal,unknown,no,25,low,Social networking service,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,0,0.50
goog_panoramio_2007_edcc5591,Alphabet,Panoramio,GOOG,2007-06-01,2007-06-01,2007-06-01,completed,,Software,horizontal,unknown,yes,25,medium,Photo sharing,https://web.archive.org/web/20090208182007/http://news.digitaltrends.com/news-article/13161/google-to-acquire-panoramio,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.70
goog_feedburner_2007_03ad79de,Alphabet,FeedBurner,GOOG,2007-06-03,2007-06-03,2007-06-03,completed,100000.000,Software,horizontal,unknown,no,25,high,Web feed,http://www.theage.com.au/news/Technology/Google-buys-Internet-news-delivery-firm-FeedBurner/2007/06/02/1180205546869.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_engyro_2007_a5cf5db4,Microsoft,Engyro,MSFT,2007-06-04,2007-06-04,2007-06-04,completed,,Software,horizontal,unknown,no,25,low,Information technology,https://web.archive.org/web/20090803111548/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Engyro_Corp-1874893020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
goog_peakstream_2007_eb7f4134,Alphabet,PeakStream,GOOG,2007-06-05,2007-06-05,2007-06-05,completed,,Software,horizontal,unknown,yes,25,medium,Parallel processing,https://www.theregister.co.uk/2007/06/05/google_buys_peakstream/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_stratature_2007_e1ecc02c,Microsoft,Stratature,MSFT,2007-06-07,2007-06-07,2007-06-07,completed,,Software,horizontal,unknown,no,25,low,Master data management,https://web.archive.org/web/20090803103203/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Stratature_Inc-1876011020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
goog_zenter_2007_482fe074,Alphabet,Zenter,GOOG,2007-06-19,2007-06-19,2007-06-19,completed,,Software,horizontal,unknown,yes,25,medium,Presentation program,http://googleblog.blogspot.com/2007/06/more-sharing.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_savvis_inc_data_centers_2007_7df39d29,Microsoft,Savvis Inc-Data Centers,MSFT,2007-06-29,2007-06-29,2007-06-29,completed,,Software,horizontal,unknown,no,25,low,Networking,https://web.archive.org/web/20090804191135/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Savvis_Inc_Data_Centers_2_from_Welsh_Carson_Anderson_Stowe-1884041020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
goog_grandcentral_2007_1adbf27d,Alphabet,GrandCentral,GOOG,2007-07-02,2007-07-02,2007-07-02,completed,,Software,horizontal,unknown,yes,25,medium,Voice over IP,http://googlevoiceblog.blogspot.com/2009/03/moving-to-google-voice.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
goog_postini_2007_98d18ee6,Alphabet,Postini,GOOG,2007-07-09,2007-07-09,2007-07-09,completed,,Software,horizontal,unknown,yes,25,medium,Communications security,https://web.archive.org/web/20090208204018/http://www.vnunet.com/vnunet/news/2193793/google-buys-postini,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.70
goog_imageamerica_2007_f7893bfe,Alphabet,ImageAmerica,GOOG,2007-07-20,2007-07-20,2007-07-20,completed,,Software,horizontal,unknown,yes,25,medium,Aerial photography,http://google-latlong.blogspot.com/2007/07/imaging-america.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_adecn_2007_1c7e4338,Microsoft,AdECN,MSFT,2007-08-13,2007-08-13,2007-08-13,completed,,Software,horizontal,unknown,no,25,low,Ad Exchange,https://web.archive.org/web/20090804191130/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_AdECN_Inc-1893068020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_aquantive_2007_6e27bf37,Microsoft,aQuantive,MSFT,2007-08-13,2007-08-13,2007-08-13,completed,,Software,horizontal,unknown,no,25,low,Digital marketing,https://web.archive.org/web/20090803105644/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_aQuantive_Inc-1868950020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_video_game_middleware_2007_b8b1d15a,Intel,Video game middleware,INTC,2007-09-14,2007-09-14,2007-09-14,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Ireland,https://www.zdnet.com/article/microsoft-acquires-havok-from-intel/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
goog_zingku_2007_c57f26d4,Alphabet,Zingku,GOOG,2007-09-27,2007-09-27,2007-09-27,completed,,Software,horizontal,unknown,yes,25,medium,Social networking service,https://web.archive.org/web/20120103080049/http://www.pcworld.com/article/137853/google_buys_mobile_social_network_zingku.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.70
sap_businessobjects_2007_5a87fedd,SAP,BusinessObjects,SAP,2007-10-01,2007-10-01,2007-10-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
sap_yasu_technologies_pvt_ltd_2007_8b4c4483,SAP,Yasu Technologies Pvt. Ltd.,SAP,2007-10-01,2007-10-01,2007-10-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
msft_jellyfish_com_2007_ab2062c6,Microsoft,Jellyfish.com,MSFT,2007-10-02,2007-10-02,2007-10-02,completed,,Software,horizontal,unknown,no,25,low,Search engine,https://web.archive.org/web/20090804194523/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Jellyfish_com_Inc-1911355020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_parlano_2007_c22df42b,Microsoft,Parlano,MSFT,2007-10-05,2007-10-05,2007-10-05,completed,,Software,horizontal,unknown,no,25,low,Enterprise messaging software,https://web.archive.org/web/20090803090446/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Parlano_Inc-1901570020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
goog_jaiku_2007_b1270732,Alphabet,Jaiku,GOOG,2007-10-09,2007-10-09,2007-10-09,completed,,Software,horizontal,unknown,yes,25,medium,Microblogging,https://web.archive.org/web/20090226013418/http://jaiku.com/help/google,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.70
msft_global_care_solutions_assets_2007_a9900048,Microsoft,Global Care Solutions-Assets,MSFT,2007-10-29,2007-10-29,2007-10-29,completed,,Software,horizontal,unknown,yes,25,medium,Assets,https://web.archive.org/web/20090804183403/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Global_Care_Solutions_Assets_from_Global_Care_Solutions_SA-1920751040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_hob_business_solutions_2007_2a2b5128,Microsoft,HOB Business Solutions,MSFT,2007-11-01,2007-11-01,2007-11-01,completed,,Software,horizontal,unknown,yes,25,medium,Information technology,https://web.archive.org/web/20090803105532/http://www.alacrastore.com/storecontent/Thomson_M%26A/Avanade_Inc_acquires_HOB_Business_Solutions_A_S-1922450040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_musiwave_2007_028a4738,Microsoft,Musiwave,MSFT,2007-11-15,2007-11-15,2007-11-15,completed,,Software,horizontal,unknown,yes,25,medium,Mobile music entertainment,https://web.archive.org/web/20120328104852/http://www.musiwave.com/news.php?idnews=113,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_multimap_com_2007_7e9c399b,Microsoft,Multimap.com,MSFT,2007-12-12,2007-12-12,2007-12-12,completed,,Software,horizontal,unknown,yes,25,medium,Mapping,https://web.archive.org/web/20090803111608/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Multi_Media_Mapping_Ltd-1934531040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_calista_technologies_2008_363674e2,Microsoft,Calista Technologies,MSFT,2008-01-22,2008-01-22,2008-01-22,completed,,Software,horizontal,unknown,no,25,low,Software,https://web.archive.org/web/20090803111533/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Calista_Technologies_Inc-1945240020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_caligari_corporation_2008_f9e266f3,Microsoft,Caligari Corporation,MSFT,2008-02-07,2008-02-07,2008-02-07,completed,,Software,horizontal,unknown,no,25,low,Software,https://web.archive.org/web/20090426020947/http://forums1.caligari.com/truespace/showpost.php?s=7edb7ba0aff62636826f4d0cb4120e35&p=59557&postcount=39,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_yadata_2008_1ca23ecb,Microsoft,YaData,MSFT,2008-02-27,2008-02-27,2008-02-27,completed,,Software,horizontal,unknown,yes,25,medium,Software,https://web.archive.org/web/20090803101232/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_YaData_Ltd-1990073040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_rapt_2008_9a99726f,Microsoft,Rapt,MSFT,2008-03-14,2008-03-14,2008-03-14,completed,,Software,horizontal,unknown,no,25,low,Advertising yield management software,https://web.archive.org/web/20090803111630/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Rapt_Inc-1960887020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_komoku_2008_aa717743,Microsoft,Komoku,MSFT,2008-03-19,2008-03-19,2008-03-19,completed,,Software,horizontal,unknown,no,25,low,Rootkit security software,https://web.archive.org/web/20090803090429/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Komoku_Inc-1962616020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_90_degree_software_2008_0e2c7918,Microsoft,90 Degree Software,MSFT,2008-03-31,2008-03-31,2008-03-31,completed,,Software,horizontal,unknown,yes,25,medium,Business intelligence software,https://web.archive.org/web/20090805083740/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_90_Degree_Software-2011912040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_farecast_2008_5014e786,Microsoft,Farecast,MSFT,2008-04-14,2008-04-14,2008-04-14,completed,,Software,horizontal,unknown,no,25,low,Online search software,https://web.archive.org/web/20090805051657/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Farecast_Inc-1969079020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_danger_2008_10270e80,Microsoft,Danger,MSFT,2008-04-15,2008-04-15,2008-04-15,completed,,Software,horizontal,unknown,no,25,low,Mobile Internet software,https://web.archive.org/web/20080509081334/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Danger_Inc-1951436020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
aapl_p_a_semi_2008_f940abed,Apple,P.A. Semi,AAPL,2008-04-24,2008-04-24,2008-04-24,completed,,Technology,horizontal,unknown,no,25,low,Semiconductors,https://web.archive.org/web/20131110194132/http://news.cnet.com/8301-13579_3-9926461-37.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,3,0.70
msft_fast_search_transfer_2008_fb4b6574,Microsoft,Fast Search & Transfer,MSFT,2008-04-25,2008-04-25,2008-04-25,completed,,Software,horizontal,unknown,yes,25,medium,Enterprise search [ clarification needed ],https://web.archive.org/web/20090803103248/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_launches_a_tender_offer_for_Fast_Search_Transfer_ASA-1941187040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_kidaro_2008_6cfd9f39,Microsoft,Kidaro,MSFT,2008-05-26,2008-05-26,2008-05-26,completed,,Software,horizontal,unknown,no,25,low,Software,https://web.archive.org/web/20090803101158/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Kidaro-1960823020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_quadreon_2008_77263e07,Microsoft,Quadreon,MSFT,2008-06-04,2008-06-04,2008-06-04,completed,,Software,horizontal,unknown,yes,25,medium,Software,https://web.archive.org/web/20090803101116/http://www.alacrastore.com/storecontent/Thomson_M%26A/Avanade_Belgium_Sprl_acquires_Quadreon_NV-1992039040,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_navic_networks_2008_134bfe9a,Microsoft,Navic Networks,MSFT,2008-06-18,2008-06-18,2008-06-18,completed,,Software,horizontal,unknown,no,25,low,Management software,https://web.archive.org/web/20090803083137/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Navic_Networks-1988173020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_mobicomp_2008_ba5c7938,Microsoft,Mobicomp,MSFT,2008-06-26,2008-06-26,2008-06-26,completed,,Software,horizontal,unknown,yes,25,medium,Mobile applications,https://web.archive.org/web/20081008042111/http://www.microsoft.com/presspass/press/2008/jun08/06-26MobilePR.mspx,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
sap_visiprise_2008_443c03ad,SAP,Visiprise,SAP,2008-07-01,2008-07-01,2008-07-01,completed,,Software,horizontal,unknown,no,25,low,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
goog_omnisio_2008_8fd11d88,Alphabet,Omnisio,GOOG,2008-07-30,2008-07-30,2008-07-30,completed,15000.000,Software,horizontal,unknown,no,25,high,Online video,https://web.archive.org/web/20090307102130/https://www.youtube.com/blog?entry=2J_iwL4szts,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.70
msft_powerset_2008_1a3db97f,Microsoft,Powerset,MSFT,2008-08-11,2008-08-11,2008-08-11,completed,,Software,horizontal,unknown,no,25,low,Semantic Search,https://web.archive.org/web/20080712070340/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_Powerset_Inc-1991279020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_linux_software_2008_189250d7,Intel,Linux software,INTC,2008-08-28,2008-08-28,2008-08-28,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United Kingdom,https://www.pcworld.idg.com.au/article/258858/intel_buys_british_linux_developer_opened_hand/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
goog_tnc_2008_91d9e780,Alphabet,TNC,GOOG,2008-09-12,2008-09-12,2008-09-12,completed,,Software,horizontal,unknown,yes,25,medium,Weblog software,https://www.reuters.com/article/us-tatter-google-idUSN1247430620080913,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.85
msft_datallegro_2008_8d37c6f7,Microsoft,DATAllegro,MSFT,2008-09-16,2008-09-16,2008-09-16,completed,,Software,horizontal,unknown,no,25,low,Data software,https://web.archive.org/web/20090803101127/http://www.alacrastore.com/storecontent/Thomson_M%26A/Microsoft_Corp_acquires_DATAllegro_Inc-1998722020,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
msft_greenfield_online_2008_c4a014f3,Microsoft,Greenfield Online,MSFT,2008-09-28,2008-09-28,2008-09-28,completed,,Software,horizontal,unknown,no,25,low,Search and e-commerce services,https://web.archive.org/web/20090227022254/http://www.microsoft.com/emea/presscentre/pressreleases/WebShoppingEuroPR_29082008.mspx,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_semiconductor_2008_064a1e66,Intel,Semiconductor,INTC,2008-10-15,2008-10-15,2008-10-15,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://www.computerworld.com/article/2533707/intel-acquires-neteffect-for--8m.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
intc_3d_computer_graphics_software_2009_ce315f48,Intel,3D computer graphics software,INTC,2009-02-01,2009-02-01,2009-02-01,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Sweden,https://www.startupranking.com/swiftfoot-graphics-ab,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.65
